"","qRange","qDsum"
"1",0.01,5.8401257020149
"2",0.0100926219098705,5.83866901267839
"3",0.0101861017015598,5.83719927643259
"4",0.0102804473209331,5.83571638062969
"5",0.0103756667874519,5.83422021172843
"6",0.0104717681948552,5.83271065528865
"7",0.010568759711848,5.83118759596563
"8",0.0106666495827954,5.8296509175046
"9",0.0107654461284232,5.82810050273513
"10",0.0108651577465254,5.82653623356561
"11",0.0109657929126781,5.82495799097766
"12",0.0110673601809597,5.82336565502058
"13",0.0111698681846782,5.82175910480579
"14",0.0112733256371049,5.82013821850127
"15",0.0113777413322149,5.81850287332602
"16",0.0114831241454351,5.81685294554451
"17",0.0115894830343981,5.81518831046115
"18",0.0116968270397039,5.81350884241474
"19",0.011805165285688,5.81181441477296
"20",0.0119145069811978,5.81010489992685
"21",0.0120248614203741,5.80838016928534
"22",0.0121362379834424,5.80664009326969
"23",0.0122486461375093,5.8048845413081
"24",0.0123620954373677,5.80311338183017
"25",0.0124765955263087,5.8013264822615
"26",0.0125921561369415,5.79952370901824
"27",0.0127087870920206,5.79770492750169
"28",0.0128264983052806,5.7958700020929
"29",0.0129452997822792,5.79401879614727
"30",0.0130652016212472,5.79215117198928
"31",0.0131862140139475,5.79026699090706
"32",0.0133083472465408,5.78836611314719
"33",0.0134316117004602,5.78644839790934
"34",0.0135560178532937,5.78451370334107
"35",0.0136815762796747,5.78256188653264
"36",0.0138082976521809,5.78059280351175
"37",0.0139361927422414,5.77860630923844
"38",0.0140652724210524,5.77660225759999
"39",0.014195547660501,5.7745805014058
"40",0.0143270295340983,5.77254089238235
"41",0.0144597292179202,5.77048328116822
"42",0.0145936579915576,5.76840751730914
"43",0.014728827239075,5.76631344925303
"44",0.0148652484499786,5.76420092434516
"45",0.0150029332201922,5.76206978882334
"46",0.0151418932530435,5.75991988781312
"47",0.0152821403602587,5.75775106532306
"48",0.0154236864629663,5.75556316424012
"49",0.0155665435927106,5.75335602632496
"50",0.0157107238924745,5.7511294922075
"51",0.0158562396177114,5.74888340138229
"52",0.016003103137387,5.74661759220421
"53",0.0161513269350309,5.74433190188402
"54",0.0163009236097974,5.74202616648409
"55",0.0164519058775366,5.73970022091419
"56",0.0166042865718753,5.73735389892728
"57",0.0167580786453077,5.73498703311549
"58",0.0169132951702965,5.73259945490607
"59",0.0170699493403841,5.7301909945575
"60",0.0172280544713139,5.72776148115561
"61",0.0173876240021625,5.72531074260986
"62",0.0175486714964815,5.72283860564965
"63",0.0177112106434509,5.72034489582075
"64",0.0178752552590424,5.71782943748181
"65",0.0180408192871938,5.71529205380097
"66",0.0182079168009946,5.7127325667526
"67",0.0183765620038817,5.71015079711408
"68",0.018546769230847,5.70754656446273
"69",0.0187185529496558,5.70491968717285
"70",0.0188919277620767,5.70226998241288
"71",0.0190669084051225,5.6995972661426
"72",0.0192435097523033,5.69690135311057
"73",0.0194217468148903,5.69418205685161
"74",0.0196016347431919,5.69143918968439
"75",0.0197831888278416,5.68867256270926
"76",0.0199664245010979,5.68588198580607
"77",0.0201513573381556,5.68306726763221
"78",0.0203380030584698,5.68022821562083
"79",0.0205263775270925,5.67736463597908
"80",0.0207164967560207,5.67447633368659
"81",0.0209083769055575,5.67156311249414
"82",0.021102034285686,5.66862477492233
"83",0.0212974853574552,5.66566112226059
"84",0.0214947467343798,5.66267195456624
"85",0.0216938351838518,5.65965707066377
"86",0.0218947676285662,5.65661626814424
"87",0.022097561147959,5.65354934336495
"88",0.0223022329796594,5.6504560914492
"89",0.0225088005209546,5.64733630628628
"90",0.0227172813302691,5.64418978053167
"91",0.0229276931286565,5.64101630560739
"92",0.0231400538013065,5.63781567170258
"93",0.0233543813990648,5.63458766777427
"94",0.0235706941399673,5.63133208154842
"95",0.0237890104107889,5.62804869952107
"96",0.0240093487686065,5.62473730695981
"97",0.024231727942376,5.62139768790542
"98",0.0244561668345245,5.61802962517379
"99",0.0246826845225569,5.614632900358
"100",0.0249113002606779,5.61120729383073
"101",0.025142033481428,5.60775258474688
"102",0.0253749037973357,5.60426855104644
"103",0.0256099310025846,5.60075496945761
"104",0.0258471350746956,5.59721161550023
"105",0.0260865361762255,5.59363826348946
"106",0.0263281546564802,5.59003468653969
"107",0.0265720110532451,5.58640065656885
"108",0.0268181260945302,5.58273594430288
"109",0.0270665207003324,5.5790403192806
"110",0.0273172159844138,5.57531354985884
"111",0.0275702332560958,5.57155540321784
"112",0.0278255940220712,5.5677656453671
"113",0.0280833199882317,5.56394404115138
"114",0.0283434330615131,5.56009035425719
"115",0.0286059553517574,5.55620434721947
"116",0.0288709091735924,5.5522857814288
"117",0.0291383170483279,5.54833441713876
"118",0.0294082017058706,5.54435001347381
"119",0.029680586086656,5.54033232843744
"120",0.0299554933435981,5.53628111892076
"121",0.0302329468440578,5.53219614071141
"122",0.0305129701718287,5.52807714850296
"123",0.0307955871291423,5.52392389590456
"124",0.0310808217386906,5.51973613545116
"125",0.0313686982456688,5.51551361861404
"126",0.0316592411198352,5.51125609581176
"127",0.0319524750575921,5.50696331642165
"128",0.0322484249840844,5.50263502879159
"129",0.0325471160553185,5.49827098025236
"130",0.0328485736603004,5.4938709171304
"131",0.0331528234231942,5.48943458476102
"132",0.0334598912054997,5.48496172750211
"133",0.0337698031082509,5.48045208874838
"134",0.0340825854742345,5.47590541094597
"135",0.0343982648902292,5.47132143560769
"136",0.0347168681892656,5.46669990332872
"137",0.0350384224529067,5.46204055380284
"138",0.0353629550135504,5.45734312583916
"139",0.0356904934567523,5.45260735737945
"140",0.0360210656235707,5.447832985516
"141",0.0363546996129332,5.44301974651001
"142",0.0366914237840249,5.43816737581062
"143",0.0370312667586993,5.43327560807444
"144",0.0373742574239106,5.42834417718576
"145",0.03772042493417,5.42337281627728
"146",0.0380697987140229,5.41836125775156
"147",0.0384224084605506,5.41330923330296
"148",0.0387782841458946,5.40821647394035
"149",0.0391374560198038,5.40308271001038
"150",0.0394999546122064,5.39790767122144
"151",0.0398658107358044,5.39269108666829
"152",0.0402350554886929,5.38743268485739
"153",0.0406077202570037,5.38213219373288
"154",0.0409838367175726,5.3767893407033
"155",0.0413634368406327,5.37140385266901
"156",0.0417465528925314,5.36597545605036
"157",0.0421332174384729,5.36050387681658
"158",0.0425234633452868,5.35498884051541
"159",0.0429173237842216,5.34943007230356
"160",0.043314832233764,5.34382729697785
"161",0.043716022482485,5.33818023900723
"162",0.0441209286319119,5.33248862256556
"163",0.0445295850994266,5.32675217156519
"164",0.0449420266211914,5.3209706096914
"165",0.0453582882551019,5.31514366043769
"166",0.0457784053837662,5.30927104714187
"167",0.0462024137175131,5.30335249302306
"168",0.0466303492974273,5.29738772121959
"169",0.0470622484984128,5.2913764548277
"170",0.047498148032285,5.28531841694129
"171",0.0479380849508911,5.2792133306924
"172",0.0483820966492596,5.27306091929287
"173",0.0488302208687788,5.26686090607669
"174",0.0492824957004051,5.26061301454347
"175",0.0497389595879006,5.25431696840287
"176",0.0501996513311008,5.24797249161994
"177",0.0506646100892127,5.24157930846156
"178",0.0511338753841433,5.23513714354381
"179",0.0516074871038591,5.2286457218804
"180",0.0520854855057766,5.22210476893219
"181",0.0525679112201842,5.21551401065766
"182",0.0530548052536957,5.20887317356459
"183",0.0535462089927361,5.20218198476267
"184",0.0540421642070592,5.19544017201735
"185",0.0545427130532983,5.18864746380468
"186",0.0550478980785497,5.18180358936738
"187",0.0555577622239888,5.17490827877199
"188",0.0560723488285203,5.16796126296717
"189",0.0565917016324624,5.16096227384321
"190",0.0571158647812643,5.15391104429267
"191",0.0576448828292588,5.14680730827227
"192",0.0581788007434494,5.13965080086591
"193",0.0587176639073326,5.13244125834903
"194",0.0592615181247555,5.12517841825408
"195",0.0598104096238094,5.11786201943733
"196",0.0603643850607587,5.1104918021469
"197",0.0609234915240071,5.10306750809205
"198",0.0614877765381002,5.09558888051385
"199",0.062057288067765,5.08805566425701
"200",0.0626320745219869,5.08046760584315
"201",0.0632121847581245,5.07282445354534
"202",0.0637976680860628,5.06512595746399
"203",0.0643885742724042,5.05737186960407
"204",0.0649849535446989,5.04956194395374
"205",0.0655868565957143,5.04169593656434
"206",0.0661943345877439,5.03377360563175
"207",0.0668074391569562,5.02579471157912
"208",0.0674262224177834,5.01775901714115
"209",0.0680507369673521,5.00966628744957
"210",0.068681035889953,5.00151629012028
"211",0.0693171727615541,4.99330879534176
"212",0.0699592016543538,4.98504357596503
"213",0.0706071771413777,4.97672040759504
"214",0.0712611543011175,4.9683390686835
"215",0.0719211887222119,4.95989934062327
"216",0.0725873365081725,4.95140100784415
"217",0.0732596542821523,4.94284385791021
"218",0.0739381991917587,4.93422768161863
"219",0.0746230289139111,4.92555227310005
"220",0.0753142016597437,4.91681742992038
"221",0.0760117761795533,4.90802295318421
"222",0.076715811767793,4.8991686476397
"223",0.0774263682681127,4.89025432178504
"224",0.0781435060784454,4.88127978797639
"225",0.0788672861561415,4.87224486253739
"226",0.0795977700231499,4.86314936587024
"227",0.0803350197712474,4.85399312256829
"228",0.0810790980673169,4.84477596153018
"229",0.0818300681586739,4.8354977160755
"230",0.0825879938784427,4.82615822406209
"231",0.0833529396509819,4.81675732800477
"232",0.0841249704973612,4.80729487519567
"233",0.0849041520408875,4.79777071782609
"234",0.0856905505126835,4.78818471310993
"235",0.0864842327573172,4.77853672340858
"236",0.0872852662384838,4.76882661635739
"237",0.0880937190447399,4.75905426499364
"238",0.0889096598952916,4.74921954788604
"239",0.0897331581458352,4.73932234926567
"240",0.0905642837944529,4.7293625591585
"241",0.0914031074875623,4.71934007351934
"242",0.0922497005259217,4.70925479436721
"243",0.0931041348706907,4.69910662992228
"244",0.0939664831495469,4.68889549474413
"245",0.0948368186628592,4.67862130987153
"246",0.0957152153899187,4.66828400296351
"247",0.0966017479952265,4.65788350844193
"248",0.0974964918348409,4.64741976763533
"249",0.0983995229627823,4.63689272892415
"250",0.099310918137498,4.62630234788725
"251",0.100230754828387,4.61564858744976
"252",0.101159111222383,4.60493141803213
"253",0.102096066230605,4.59415081770043
"254",0.103041699495059,4.58330677231788
"255",0.103996091395412,4.57239927569755
"256",0.104959323055823,4.56142832975608
"257",0.105931476351837,4.55039394466867
"258",0.106912633917348,4.53929613902501
"259",0.107902879151618,4.52813493998621
"260",0.108902296226373,4.51691038344278
"261",0.10991097009295,4.50562251417348
"262",0.110928986489522,4.49427138600506
"263",0.111956431948388,4.48285706197282
"264",0.112993393803322,4.47137961448198
"265",0.114039960197003,4.45983912546971
"266",0.115096220088503,4.44823568656784
"267",0.11616226326085,4.43656939926623
"268",0.11723818032866,4.4248403750766
"269",0.118324062745838,4.41304873569688
"270",0.119420002813353,4.40119461317595
"271",0.120526093687084,4.3892781500787
"272",0.121642429385737,4.37729949965142
"273",0.122769104798836,4.36525882598727
"274",0.123906215694792,4.35315630419195
"275",0.125053858729039,4.34099212054937
"276",0.126212131452255,4.32876647268718
"277",0.127381132318648,4.31647956974228
"278",0.12856096069433,4.30413163252603
"279",0.129751716865759,4.29172289368905
"280",0.130953502048267,4.27925359788574
"281",0.132166418394661,4.2667240019381
"282",0.133390569003906,4.25413437499908
"283",0.134626057929891,4.24148499871499
"284",0.135872990190271,4.22877616738723
"285",0.137131471775394,4.21600818813296
"286",0.138401609657313,4.20318138104462
"287",0.139683511798874,4.1902960793484
"288",0.140977287162897,4.17735262956118
"289",0.142283045721435,4.16435139164614
"290",0.143600898465126,4.1512927391667
"291",0.144930957412622,4.13817705943875
"292",0.146273335620113,4.12500475368097
"293",0.147628147190939,4.11177623716316
"294",0.148995507285285,4.09849193935238
"295",0.150375532129974,4.08515230405679
"296",0.151768339028341,4.07175778956693
"297",0.153174046370208,4.05830886879452
"298",0.154592773641948,4.04480602940831
"299",0.156024641436637,4.03124977396701
"300",0.157469771464309,4.01764062004918
"301",0.158928286562298,4.00397910037962
"302",0.160400310705682,3.99026576295248
"303",0.16188596901782,3.97650117115054
"304",0.163385387780986,3.96268590386073
"305",0.164898694447107,3.94882055558561
"306",0.16642601764859,3.93490573655052
"307",0.167967487209265,3.92094207280646
"308",0.169523234155412,3.90693020632821
"309",0.171093390726901,3.89287079510767
"310",0.172678090388436,3.87876451324221
"311",0.174277467840892,3.86461205101771
"312",0.175891659032773,3.85041411498621
"313",0.177520801171763,3.83617142803784
"314",0.17916503273639,3.82188472946692
"315",0.180824493487795,3.80755477503195
"316",0.182499324481615,3.79318233700925
"317",0.184189668079971,3.77876820424007
"318",0.185895667963569,3.76431318217096
"319",0.187617469143912,3.74981809288711
"320",0.18935521797563,3.73528377513846
"321",0.191109062168914,3.72071108435837
"322",0.192879150802078,3.70610089267461
"323",0.194665634334226,3.69145408891234
"324",0.196468664618045,3.67677157858911
"325",0.198288394912707,3.66205428390125
"326",0.200124979896904,3.6473031437018
"327",0.201978575681988,3.63251911346949
"328",0.203849339825246,3.61770316526869
"329",0.205737431343291,3.60285628769991
"330",0.207643010725577,3.5879794858409
"331",0.209566239948043,3.57307378117779
"332",0.211507282486879,3.55814021152634
"333",0.213466303332424,3.54317983094283
"334",0.215443469003188,3.52819370962455
"335",0.217438947560008,3.51318293379953
"336",0.219452908620331,3.49814860560537
"337",0.221485523372636,3.48309184295693
"338",0.22353696459098,3.46801377940272
"339",0.225607406649686,3.45291556396959
"340",0.227697025538168,3.43779836099586
"341",0.229805998875885,3.4226633499523
"342",0.231934505927443,3.40751172525114
"343",0.234082727617829,3.3923446960426
"344",0.236250846547795,3.37716348599903
"345",0.238439047009372,3.36196933308629
"346",0.240647515001542,3.34676348932238
"347",0.242876438246045,3.33154722052299
"348",0.245126006203334,3.31632180603401
"349",0.247396410088681,3.30108853845074
"350",0.249687842888433,3.28584872332368
"351",0.252000499376409,3.27060367885092
"352",0.254334576130465,3.25535473555683
"353",0.256690271549195,3.24010323595718
"354",0.259067785868801,3.22485053421044
"355",0.261467321180109,3.20959799575524
"356",0.263889081445751,3.19434699693411
"357",0.266333272517498,3.17909892460318
"358",0.268800102153761,3.16385517572804
"359",0.271289780037247,3.14861715696574
"360",0.273802517792786,3.13338628423286
"361",0.276338529005317,3.11816398225971
"362",0.278898029238044,3.10295168413081
"363",0.281481236050758,3.08775083081156
"364",0.28408836901833,3.07256287066138
"365",0.286719649749377,3.0573892589332
"366",0.289375301905095,3.04223145725965
"367",0.292055551218275,3.02709093312601
"368",0.294760625512486,3.01196915933003
"369",0.297490754721444,2.99686761342888
"370",0.300246170908555,2.98178777717353
"371",0.30302710828664,2.96673113593057
"372",0.305833803237843,2.95169917809199
"373",0.308666494333727,2.93669339447297
"374",0.311525422355549,2.92171527769819
"375",0.314410830314726,2.90676632157687
"376",0.317322963473498,2.89184802046688
"377",0.320262069365765,2.8769618686284
"378",0.323228397818138,2.86210935956744
"379",0.326222200971167,2.84729198536973
"380",0.329243733300777,2.83251123602533
"381",0.332293251639897,2.81776859874449
"382",0.335371015200293,2.80306555726535
"383",0.338477285594598,2.78840359115379
"384",0.341612326858553,2.77378417509624
"385",0.344776405473446,2.75920877818576
"386",0.347969790388769,2.7446788632022
"387",0.351192753045073,2.73019588588696
"388",0.354445567397043,2.71576129421298
"389",0.357728509936787,2.70137652765063
"390",0.361041859717334,2.68704301643032
"391",0.364385898376354,2.6727621808022
"392",0.367760910160103,2.65853543029413
"393",0.371167181947576,2.64436416296827
"394",0.374605003274899,2.63024976467725
"395",0.378074666359935,2.61619360832069
"396",0.381576466127125,2.60219705310278
"397",0.385110700232557,2.58826144379185
"398",0.388677669089267,2.57438810998264
"399",0.392277675892772,2.56057836536218
"400",0.395911026646846,2.54683350698013
"401",0.399578030189527,2.53315481452438
"402",0.403278998219371,2.51954354960287
"403",0.407014245321944,2.50600095503239
"404",0.410784088996565,2.49252825413539
"405",0.414588849683291,2.47912665004553
"406",0.418428850790158,2.46579732502298
"407",0.422304418720667,2.45254143978029
"408",0.426215882901532,2.43936013281973
"409",0.430163575810679,2.42625451978303
"410",0.434147833005509,2.41322569281432
"411",0.438168993151419,2.40027471993722
"412",0.44222739805059,2.38740264444697
"413",0.446323392671039,2.37461048431824
"414",0.450457325175946,2.36189923162982
"415",0.45462954695324,2.34926985200672
"416",0.458840412645476,2.33672328408062
"417",0.463090280179974,2.32426043896944
"418",0.467379510799246,2.31188219977687
"419",0.471708469091702,2.29958942111252
"420",0.476077523022637,2.28738292863346
"421",0.480487043965513,2.2752635186079
"422",0.484937406733524,2.26323195750163
"423",0.489428989611453,2.2512889815879
"424",0.493962174387832,2.23943529658142
"425",0.498537346387389,2.2276715772969
"426",0.503154894503805,2.21599846733289
"427",0.507815211232767,2.20441657878135
"428",0.512518692705333,2.19292649196341
"429",0.517265738721602,2.18152875519176
"430",0.522056752784698,2.17022388456026
"431",0.526892142135067,2.15901236376081
"432",0.531772317785097,2.14789464392818
"433",0.536697694554048,2.13687114351275
"434",0.541668691103315,2.1259422481817
"435",0.546685729972018,2.11510831074861
"436",0.551749237612913,2.10436965113177
"437",0.556859644428641,2.09372655634129
"438",0.562017384808319,2.08317928049499
"439",0.567222897164454,2.0727280448633
"440",0.572476623970218,2.06237303794281
"441",0.57777901179705,2.0521144155588
"442",0.583130511352622,2.04195230099625
"443",0.588531577519145,2.03188678515953
"444",0.593982669392036,2.02191792676021
"445",0.599484250318941,2.01204575253307
"446",0.605036787939122,2.00227025747975
"447",0.610640754223204,1.99259140513986
"448",0.616296625513294,1.98300912788915
"449",0.622004882563471,1.97352332726422
"450",0.62776601058065,1.9641338743134
"451",0.633580499265825,1.95484060997333
"452",0.639448842855694,1.9456433454705
"453",0.64537154016467,1.93654186274746
"454",0.65134909462728,1.92753591491279
"455",0.657382014340959,1.91862522671442
"456",0.663470812109235,1.9098094950354
"457",0.669616005485322,1.90108838941161
"458",0.675818116816111,1.89246155257047
"459",0.682077673286569,1.88392860099002
"460",0.68839520696455,1.87548912547743
"461",0.694771254846024,1.86714269176627
"462",0.701206358900718,1.85888884113154
"463",0.707701066118189,1.8507270910216
"464",0.714255928554313,1.84265693570622
"465",0.720871503378214,1.83467784693971
"466",0.727548352919623,1.82678927463821
"467",0.734287044716676,1.81899064757029
"468",0.741088151564157,1.81128137405978
"469",0.747952251562182,1.8036608426999
"470",0.754879928165344,1.79612842307779
"471",0.7618717702323,1.7886834665083
"472",0.768928372075831,1.78132530677615
"473",0.776050333513357,1.77405326088549
"474",0.78323825991792,1.76686662981578
"475",0.790492762269642,1.75976469928297
"476",0.797814457207663,1.75274674050512
"477",0.805203967082547,1.74581201097133
"478",0.812661920009195,1.73895975521307
"479",0.82018894992022,1.73218920557685
"480",0.827785696619848,1.72549958299739
"481",0.835452805838287,1.7188900977701
"482",0.843190929286626,1.71235995032219
"483",0.851000724712225,1.70590833198126
"484",0.858882855954625,1.69953442574049
"485",0.866837993001978,1.69323740701957
"486",0.874866812047991,1.68701644442045
"487",0.882969995549409,1.68087070047695
"488",0.89114823228402,1.67479933239749
"489",0.899402217409204,1.66880149280007
"490",0.907732652521023,1.66287633043853
"491",0.916140245713852,1.65702299091952
